Department,JobRole,Attrition,MaritalStatus,EmployeeNumber,ï»¿Age,DailyRate,DistanceFromHome,Education,HourlyRate,JobInvolvement,JobLevel,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,IndiceDeBurnout,IndiceDeSatisfacaoGeral,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Gender_Male,JobRole_TargetEncoded,MaritalStatus_TargetEncoded,EducationField_TargetEncoded,IndiceDeBurnout^2,MonthlyIncome^2,MonthlyIncome_X_IndiceDeBurnout,YearsAtCompany_X_IndiceDeBurnout,MonthlyIncome_X_IndiceDeSatisfacaoGeral,YearsAtCompany_X_IndiceDeSatisfacaoGeral,IndiceDeBurnout_X_IndiceDeSatisfacaoGeral
Research & Development,Research Scientist,No,Divorced,1658,34,1130,3,3,66,3,2,19332,1,12,3,1,11,2,8,7,9,5,3.0,False,True,False,0.16095890410958943,0.10091743119266336,0.14686468646864687,25.0,29517489.0,27165.0,55.0,16299.0,33.0,15.0
Research & Development,Laboratory Technician,No,Single,1659,36,311,7,3,77,3,1,10950,2,11,3,0,15,4,3,1,3,5,2.0,False,True,True,0.23938223937897848,0.2553191489361702,0.14686468646864687,25.0,4052169.0,10065.0,20.0,4026.0,8.0,10.0
Research & Development,Healthcare Representative,No,Married,1661,49,465,6,1,41,2,4,11652,2,19,3,1,30,3,11,2,12,5,2.6666666666666665,False,True,False,0.06870368828064846,0.12481426448736999,0.14686468646864687,25.0,195049156.0,69830.0,75.0,37242.666666666664,40.0,13.333333333333332
Research & Development,Manufacturing Director,No,Married,1662,36,894,1,4,33,2,2,15411,0,15,3,0,4,6,2,1,2,4,3.3333333333333335,False,False,False,0.06896586105729074,0.12481426448736999,0.13577586206896552,16.0,19131876.0,17496.0,12.0,14580.0,10.0,13.333333333333334
Research & Development,Healthcare Representative,No,Divorced,1664,36,1040,3,2,79,4,2,26308,6,20,4,1,13,3,4,0,4,6,2.0,False,True,True,0.06870368828064846,0.10091743119266336,0.14686468646864687,36.0,46812964.0,41052.0,30.0,13684.0,10.0,12.0
Research & Development,Manager,No,Married,1665,54,584,22,5,91,3,4,18685,3,25,4,1,36,6,8,4,7,4,2.6666666666666665,False,True,False,0.04905041685272943,0.12481426448736999,0.13577586206896552,16.0,303665476.0,69704.0,40.0,46469.33333333333,26.666666666666664,10.666666666666666
Research & Development,Research Director,No,Married,1666,43,1291,15,2,65,2,4,3525,1,24,4,1,14,3,10,6,11,4,2.3333333333333335,False,True,True,0.02533683182797013,0.12481426448736999,0.14686468646864687,16.0,309865609.0,70412.0,56.0,41073.66666666667,32.66666666666667,9.333333333333334
Sales,Sales Executive,Yes,Single,1667,35,880,12,4,36,3,2,10414,3,24,4,0,13,2,9,6,7,3,3.0,True,False,True,0.17484662576687046,0.2553191489361702,0.13420118338933018,9.0,20985561.0,13743.0,33.0,13743.0,33.0,9.0
Research & Development,Research Scientist,No,Married,1668,38,1189,1,3,90,3,2,9867,7,15,3,2,19,4,11,2,9,2,4.0,True,False,True,0.16095890410958943,0.12481426448736999,0.14686468646864687,4.0,22420225.0,9470.0,26.0,18940.0,52.0,8.0
Sales,Sales Executive,No,Divorced,1669,29,991,5,3,43,2,2,3356,1,13,3,1,10,3,0,0,9,7,1.6666666666666667,False,True,True,0.17484662576687046,0.10091743119266336,0.13577586206896552,49.0,17530969.0,29309.0,70.0,6978.333333333334,16.666666666666668,11.666666666666668
Sales,Sales Executive,No,Divorced,1670,33,392,2,4,93,3,2,3921,1,14,3,2,6,5,2,0,4,3,3.6666666666666665,False,True,True,0.17484662576687046,0.10091743119266336,0.13577586206896552,9.0,30305025.0,16515.0,18.0,20185.0,22.0,11.0
Research & Development,Research Scientist,No,Divorced,1671,32,977,2,3,45,3,2,25518,0,13,3,2,10,4,5,1,6,6,3.0,False,True,True,0.16095890410958943,0.10091743119266336,0.13577586206896552,36.0,29920900.0,32820.0,54.0,16410.0,27.0,18.0
Sales,Sales Executive,No,Married,1673,31,1112,5,4,67,3,2,22589,1,11,3,2,10,2,0,0,2,3,2.0,False,True,False,0.17484662576687046,0.12481426448736999,0.14686468646864687,9.0,29986576.0,16428.0,30.0,10952.0,20.0,6.0
Research & Development,Laboratory Technician,No,Divorced,1674,49,464,16,3,74,3,1,24941,4,16,3,1,17,2,2,2,2,8,2.3333333333333335,False,True,False,0.23938223937897848,0.10091743119266336,0.13577586206896552,64.0,6692569.0,20696.0,16.0,6036.333333333334,4.666666666666667,18.666666666666668
Research & Development,Laboratory Technician,No,Single,1675,38,148,2,3,42,2,1,23826,1,22,4,0,4,3,3,3,3,5,2.6666666666666665,True,False,False,0.23938223937897848,0.2553191489361702,0.13577586206896552,25.0,5953600.0,12200.0,20.0,6506.666666666666,10.666666666666666,13.333333333333332
Sales,Manager,No,Divorced,1676,47,1225,2,4,47,4,4,21086,6,14,3,3,29,2,2,1,2,5,2.3333333333333335,False,True,False,0.04905041685272943,0.10091743119266336,0.14686468646864687,25.0,255104784.0,79860.0,15.0,37268.0,7.0,11.666666666666668
Research & Development,Manager,No,Single,1677,49,809,1,3,36,3,4,22384,4,14,3,0,23,2,7,0,0,4,2.3333333333333335,False,True,True,0.04905041685272943,0.2553191489361702,0.14686468646864687,16.0,236513641.0,61516.0,32.0,35884.333333333336,18.666666666666668,9.333333333333334
Sales,Sales Executive,No,Single,1678,41,1206,23,2,80,3,3,11591,3,16,3,0,21,2,0,0,2,5,3.6666666666666665,False,True,True,0.17484662576687046,0.2553191489361702,0.14686468646864687,25.0,50154724.0,35410.0,10.0,25967.333333333332,7.333333333333333,18.333333333333332
Sales,Sales Representative,No,Single,1680,20,727,9,1,54,3,1,21082,1,11,3,0,2,3,2,0,2,6,2.0,False,True,True,0.3971571172349599,0.2553191489361702,0.14686468646864687,36.0,7441984.0,16368.0,12.0,5456.0,4.0,12.0
Sales,Sales Executive,No,Divorced,1681,33,530,16,3,36,3,2,16130,1,25,4,1,7,2,5,1,2,4,3.3333333333333335,False,False,False,0.17484662576687046,0.10091743119266336,0.14686468646864687,16.0,28815424.0,21472.0,24.0,17893.333333333336,20.0,13.333333333333334
Research & Development,Healthcare Representative,No,Married,1682,36,1351,26,4,80,3,2,7419,6,14,3,2,10,2,2,0,2,5,2.0,False,True,True,0.06870368828064846,0.12481426448736999,0.14686468646864687,25.0,28590409.0,26735.0,15.0,10694.0,6.0,10.0
Human Resources,Human Resources,No,Divorced,1683,44,528,1,3,44,3,1,4167,4,18,3,3,8,2,2,2,2,4,2.6666666666666665,False,True,False,0.22804546072229726,0.10091743119266336,0.14686468646864687,16.0,10208025.0,12780.0,8.0,8520.0,5.333333333333333,10.666666666666666
Research & Development,Laboratory Technician,Yes,Single,1684,23,1320,8,1,93,2,1,20586,1,11,3,0,5,2,4,1,2,5,2.6666666666666665,False,True,True,0.23938223937897848,0.2553191489361702,0.13577586206896552,25.0,15912121.0,19945.0,25.0,10637.333333333332,13.333333333333332,13.333333333333332
Research & Development,Laboratory Technician,No,Married,1687,38,1495,4,2,87,3,1,26176,7,19,3,1,7,5,0,0,0,5,3.6666666666666665,False,True,False,0.23938223937897848,0.12481426448736999,0.13577586206896552,25.0,10929636.0,16530.0,0.0,12122.0,0.0,18.333333333333332
Research & Development,Healthcare Representative,No,Married,1689,53,1395,24,4,48,4,3,3458,3,15,3,0,11,2,3,1,2,3,3.0,False,True,True,0.06870368828064846,0.12481426448736999,0.13577586206896552,9.0,49070025.0,21015.0,12.0,21015.0,12.0,9.0
Sales,Sales Representative,Yes,Married,1691,48,708,7,2,95,3,1,11740,2,11,3,2,19,3,7,7,7,5,3.3333333333333335,True,False,False,0.3971571172349599,0.12481426448736999,0.13577586206896552,25.0,7049025.0,13275.0,45.0,8850.0,30.0,16.666666666666668
Research & Development,Laboratory Technician,Yes,Single,1692,32,1259,2,4,95,3,1,24852,1,12,3,0,1,2,0,0,0,5,2.3333333333333335,False,True,True,0.23938223937897848,0.2553191489361702,0.14686468646864687,25.0,1940449.0,6965.0,5.0,3250.3333333333335,2.3333333333333335,11.666666666666668
Research & Development,Laboratory Technician,No,Single,1693,26,786,7,3,76,3,1,11925,1,20,4,0,7,5,7,5,7,3,3.6666666666666665,False,False,True,0.23938223937897848,0.2553191489361702,0.13577586206896552,9.0,6604900.0,7710.0,21.0,9423.333333333332,25.666666666666664,11.0
Research & Development,Research Scientist,No,Divorced,1694,55,1441,22,3,94,2,1,23737,5,12,3,1,8,1,2,1,2,5,2.3333333333333335,False,True,True,0.16095890410958943,0.10091743119266336,0.24242313209808733,25.0,12510369.0,17685.0,20.0,8253.0,9.333333333333334,11.666666666666668
Research & Development,Laboratory Technician,No,Married,1696,34,1157,5,2,57,2,2,11912,1,14,3,1,15,3,10,4,13,2,3.0,False,True,True,0.23938223937897848,0.12481426448736999,0.13577586206896552,4.0,15888196.0,7972.0,30.0,11958.0,45.0,6.0
Research & Development,Healthcare Representative,No,Divorced,1697,60,370,1,4,92,1,3,20467,3,20,4,1,19,2,0,0,0,2,3.3333333333333335,False,True,True,0.06870368828064846,0.10091743119266336,0.13577586206896552,4.0,118439689.0,21766.0,2.0,36276.66666666667,3.3333333333333335,6.666666666666667
Research & Development,Laboratory Technician,No,Married,1698,33,267,21,3,79,4,1,13637,1,18,3,3,14,6,11,2,13,5,2.6666666666666665,False,True,True,0.23938223937897848,0.12481426448736999,0.13577586206896552,25.0,4112784.0,10140.0,70.0,5408.0,37.33333333333333,13.333333333333332
Sales,Sales Executive,No,Divorced,1700,37,1278,1,4,31,1,2,7677,1,14,3,2,6,2,3,1,3,4,3.3333333333333335,True,False,True,0.17484662576687046,0.10091743119266336,0.13577586206896552,16.0,90725625.0,38100.0,24.0,31750.0,20.0,13.333333333333334
Research & Development,Research Scientist,No,Married,1701,34,678,19,3,35,2,1,20338,1,12,3,0,10,3,9,8,7,3,2.6666666666666665,False,True,False,0.16095890410958943,0.12481426448736999,0.14686468646864687,9.0,8579041.0,8787.0,30.0,7810.666666666666,26.666666666666664,8.0
Sales,Sales Representative,Yes,Divorced,1702,23,427,7,3,99,3,1,25103,1,21,4,1,3,2,2,0,2,4,3.0,False,True,True,0.3971571172349599,0.10091743119266336,0.14686468646864687,16.0,5175625.0,9100.0,12.0,6825.0,9.0,12.0
Research & Development,Healthcare Representative,No,Married,1703,44,921,2,3,96,4,3,14810,1,19,3,1,9,2,7,6,7,4,3.0,False,True,False,0.06870368828064846,0.12481426448736999,0.14686468646864687,16.0,62078641.0,31516.0,32.0,23637.0,24.0,12.0
Research & Development,Research Scientist,No,Single,1704,35,146,2,4,79,2,1,13970,0,14,3,0,6,2,4,1,4,3,2.6666666666666665,True,False,True,0.16095890410958943,0.2553191489361702,0.13577586206896552,9.0,24304900.0,14790.0,15.0,13146.666666666666,13.333333333333332,8.0
Sales,Sales Executive,No,Married,1706,43,1179,2,3,73,3,2,6069,1,17,3,1,10,3,9,8,8,4,3.0,False,True,True,0.17484662576687046,0.12481426448736999,0.13577586206896552,16.0,61575409.0,31388.0,40.0,23541.0,30.0,12.0
Research & Development,Research Scientist,No,Married,1707,24,581,9,3,62,4,1,17616,1,16,3,1,5,1,3,0,4,4,3.3333333333333335,False,True,True,0.16095890410958943,0.12481426448736999,0.13577586206896552,16.0,19368801.0,17604.0,20.0,14670.0,16.666666666666668,13.333333333333334
Sales,Sales Executive,No,Single,1708,41,918,6,3,35,3,3,15869,1,12,3,0,10,3,8,8,7,4,3.0,False,True,True,0.17484662576687046,0.2553191489361702,0.22012573203437844,16.0,85396081.0,36964.0,40.0,27723.0,30.0,12.0
Research & Development,Laboratory Technician,No,Married,1709,29,1082,9,4,43,3,1,25412,9,17,3,1,9,2,3,1,2,4,3.3333333333333335,False,True,False,0.23938223937897848,0.12481426448736999,0.13577586206896552,16.0,8844676.0,11896.0,20.0,9913.333333333334,16.666666666666668,13.333333333333334
Sales,Sales Representative,No,Single,1710,36,530,2,4,51,3,2,7439,3,15,3,0,17,2,7,6,7,4,3.3333333333333335,False,True,False,0.3971571172349599,0.2553191489361702,0.14686468646864687,16.0,20268004.0,18008.0,52.0,15006.666666666668,43.333333333333336,13.333333333333334
Research & Development,Healthcare Representative,No,Married,1712,45,1238,1,1,74,2,3,3395,3,23,4,1,25,3,15,14,4,5,3.3333333333333335,False,False,True,0.06870368828064846,0.12481426448736999,0.14686468646864687,25.0,115519504.0,53740.0,115.0,35826.66666666667,76.66666666666667,16.666666666666668
Human Resources,Human Resources,Yes,Married,1714,24,240,22,1,58,1,1,11585,1,11,3,1,1,2,0,0,0,4,3.3333333333333335,False,True,True,0.22804546072229726,0.12481426448736999,0.22673012399864786,16.0,2418025.0,6220.0,4.0,5183.333333333334,3.3333333333333335,13.333333333333334
Sales,Sales Executive,Yes,Married,1716,47,1093,9,3,82,1,4,24164,7,11,3,0,25,3,5,14,10,6,3.0,True,False,True,0.17484662576687046,0.12481426448736999,0.14686468646864687,36.0,167340096.0,77616.0,138.0,38808.0,69.0,18.0
Research & Development,Laboratory Technician,No,Married,1718,26,390,17,4,62,1,1,6217,1,15,3,3,3,3,2,0,2,3,3.3333333333333335,False,True,True,0.23938223937897848,0.12481426448736999,0.13577586206896552,9.0,5313025.0,6915.0,9.0,7683.333333333334,10.0,10.0
Research & Development,Research Director,No,Single,1719,45,1005,28,2,48,2,4,17119,1,11,3,0,21,2,6,8,6,5,3.0,False,True,False,0.02533683182797013,0.2553191489361702,0.24242313209808733,25.0,279023616.0,83520.0,105.0,50112.0,63.0,15.0
Research & Development,Research Scientist,No,Married,1720,32,585,10,3,56,3,1,17360,6,13,3,1,10,3,2,1,3,5,1.6666666666666667,True,False,True,0.16095890410958943,0.12481426448736999,0.14686468646864687,25.0,11785489.0,17165.0,25.0,5721.666666666667,8.333333333333334,8.333333333333334
Research & Development,Laboratory Technician,No,Married,1721,31,741,2,4,69,3,1,18103,1,14,3,1,6,2,2,0,3,3,3.0,False,True,True,0.23938223937897848,0.12481426448736999,0.14686468646864687,9.0,12089529.0,10431.0,15.0,10431.0,15.0,9.0
Human Resources,Human Resources,No,Married,1722,41,552,4,3,60,1,2,20794,6,19,3,1,10,4,2,1,2,5,2.3333333333333335,False,False,True,0.22804546072229726,0.12481426448736999,0.22673012399864786,25.0,41344900.0,32150.0,15.0,15003.333333333334,7.0,11.666666666666668
Research & Development,Manufacturing Director,No,Married,1724,40,369,8,2,92,3,2,5041,2,16,3,1,18,3,0,0,0,7,1.6666666666666667,False,True,False,0.06896586105729074,0.12481426448736999,0.14686468646864687,49.0,42458256.0,45612.0,7.0,10860.0,1.6666666666666667,11.666666666666668
Research & Development,Laboratory Technician,No,Divorced,1725,24,506,29,1,91,3,1,3622,1,13,3,3,6,2,2,1,2,5,1.6666666666666667,False,True,True,0.23938223937897848,0.10091743119266336,0.13577586206896552,25.0,15264649.0,19535.0,30.0,6511.666666666667,10.0,8.333333333333334
Research & Development,Healthcare Representative,No,Single,1727,46,717,13,4,34,3,2,9697,6,14,3,0,19,3,7,0,9,5,3.0,False,True,True,0.06870368828064846,0.2553191489361702,0.14686468646864687,25.0,30935844.0,27810.0,50.0,16686.0,30.0,15.0
Research & Development,Manufacturing Director,No,Married,1728,35,1370,27,4,49,3,2,5151,2,16,3,1,17,3,7,0,7,4,3.0,False,True,True,0.06896586105729074,0.12481426448736999,0.14686468646864687,16.0,47375689.0,27532.0,28.0,20649.0,21.0,12.0
Research & Development,Research Scientist,No,Married,1729,30,793,16,1,33,3,1,3811,1,12,3,1,10,2,0,0,8,4,2.6666666666666665,False,True,True,0.16095890410958943,0.12481426448736999,0.14686468646864687,16.0,8191044.0,11448.0,40.0,7632.0,26.666666666666664,10.666666666666666
Sales,Sales Executive,No,Married,1731,47,543,2,4,87,3,2,3536,7,11,3,1,4,3,0,0,0,7,3.0,False,False,True,0.17484662576687046,0.12481426448736999,0.22012573203437844,49.0,24780484.0,34846.0,7.0,14934.0,3.0,21.0
Sales,Sales Executive,No,Divorced,1732,46,1277,2,3,74,3,3,5596,4,12,3,1,13,5,6,0,3,5,3.0,False,True,True,0.17484662576687046,0.10091743119266336,0.14686468646864687,25.0,107495424.0,51840.0,50.0,31104.0,30.0,15.0
Sales,Sales Executive,Yes,Divorced,1733,36,1456,13,5,96,2,2,8658,5,13,3,3,16,3,2,2,2,7,1.6666666666666667,False,True,True,0.17484662576687046,0.10091743119266336,0.22012573203437844,49.0,37625956.0,42938.0,14.0,10223.333333333334,3.3333333333333335,11.666666666666668
Sales,Sales Executive,Yes,Single,1734,32,964,1,2,34,1,2,12147,6,15,3,0,10,2,0,0,0,5,1.6666666666666667,False,True,True,0.17484662576687046,0.2553191489361702,0.14686468646864687,25.0,45360225.0,33675.0,0.0,11225.0,0.0,8.333333333333334
Research & Development,Laboratory Technician,No,Single,1735,23,160,4,1,51,3,1,12862,1,13,3,0,3,3,2,1,2,7,2.6666666666666665,False,True,False,0.23938223937897848,0.2553191489361702,0.13577586206896552,49.0,10857025.0,23065.0,21.0,8786.666666666666,8.0,18.666666666666664
Research & Development,Manufacturing Director,No,Single,1736,31,163,24,1,30,3,2,6670,2,20,4,0,9,3,4,1,4,4,4.0,True,False,False,0.06896586105729074,0.2553191489361702,0.24242313209808733,16.0,27436644.0,20952.0,20.0,20952.0,20.0,16.0
Research & Development,Laboratory Technician,No,Married,1737,39,792,1,3,77,3,2,8989,1,15,3,1,9,2,8,5,8,4,4.0,False,False,True,0.23938223937897848,0.12481426448736999,0.14686468646864687,16.0,41886784.0,25888.0,36.0,25888.0,36.0,16.0
Sales,Sales Executive,No,Married,1739,32,371,19,3,80,1,3,3840,3,13,3,1,10,2,3,0,2,6,3.3333333333333335,False,True,True,0.17484662576687046,0.12481426448736999,0.14686468646864687,36.0,92352100.0,57660.0,24.0,32033.333333333336,13.333333333333334,20.0
Sales,Manager,No,Single,1740,40,611,7,4,88,3,5,4349,1,14,3,0,21,3,8,12,8,6,2.0,False,True,True,0.04905041685272943,0.2553191489361702,0.13577586206896552,36.0,393347889.0,118998.0,126.0,39666.0,42.0,12.0
Human Resources,Human Resources,No,Married,1744,45,176,4,3,56,1,3,6595,4,21,4,2,9,2,0,0,3,3,3.0,False,True,False,0.22804546072229726,0.12481426448736999,0.14686468646864687,9.0,95179536.0,29268.0,15.0,29268.0,15.0,9.0
Research & Development,Research Scientist,No,Single,1745,30,1312,2,4,78,2,1,26427,0,16,3,0,10,2,7,0,7,6,3.0,True,False,False,0.16095890410958943,0.2553191489361702,0.24242313209808733,36.0,24681024.0,29808.0,54.0,14904.0,27.0,18.0
Human Resources,Human Resources,No,Married,1746,24,897,10,3,59,3,1,2097,0,14,3,1,3,2,2,2,1,3,3.0,True,False,True,0.22804546072229726,0.12481426448736999,0.13577586206896552,9.0,4601025.0,6435.0,6.0,6435.0,6.0,9.0
Human Resources,Human Resources,Yes,Divorced,1747,30,600,8,3,66,2,1,9732,6,11,3,1,6,0,2,1,2,4,3.3333333333333335,True,False,False,0.22804546072229726,0.10091743119266336,0.22673012399864786,16.0,4752400.0,8720.0,16.0,7266.666666666667,13.333333333333334,13.333333333333334
Sales,Sales Executive,No,Married,1749,31,1003,5,3,51,3,2,20943,1,19,3,1,6,3,2,0,2,4,2.3333333333333335,False,True,True,0.17484662576687046,0.12481426448736999,0.24242313209808733,16.0,69655716.0,33384.0,20.0,19474.0,11.666666666666668,9.333333333333334
Research & Development,Research Scientist,No,Single,1751,27,1054,8,3,67,3,1,6152,1,11,3,0,6,5,2,1,4,4,3.3333333333333335,False,True,False,0.16095890410958943,0.2553191489361702,0.13577586206896552,16.0,11868025.0,13780.0,24.0,11483.333333333334,20.0,13.333333333333334
Sales,Sales Representative,Yes,Single,1752,29,428,9,3,52,1,1,14630,1,13,3,0,2,3,2,2,2,5,2.3333333333333335,False,True,False,0.3971571172349599,0.2553191489361702,0.22012573203437844,25.0,7617600.0,13800.0,10.0,6440.0,4.666666666666667,11.666666666666668
Research & Development,Healthcare Representative,No,Single,1753,29,461,1,3,70,4,2,23060,8,12,3,0,10,5,2,0,2,4,3.6666666666666665,True,False,True,0.06870368828064846,0.2553191489361702,0.14686468646864687,16.0,39614436.0,25176.0,12.0,23078.0,11.0,14.666666666666666
Sales,Sales Executive,No,Divorced,1754,30,979,15,2,94,2,3,3088,2,11,3,1,12,2,7,1,7,6,1.6666666666666667,False,True,True,0.17484662576687046,0.10091743119266336,0.22012573203437844,36.0,50979600.0,42840.0,42.0,11900.0,11.666666666666668,10.0
Research & Development,Research Scientist,No,Married,1755,34,181,2,4,97,4,1,5586,0,14,3,3,6,3,0,1,2,4,3.0,False,True,True,0.16095890410958943,0.12481426448736999,0.13577586206896552,16.0,8596624.0,11728.0,20.0,8796.0,15.0,12.0
Sales,Sales Executive,No,Single,1756,33,1283,2,3,62,3,2,10697,8,15,3,0,13,2,7,1,7,6,3.3333333333333335,False,False,False,0.17484662576687046,0.2553191489361702,0.22012573203437844,36.0,26491609.0,30882.0,66.0,17156.666666666668,36.66666666666667,20.0
Sales,Sales Executive,No,Single,1757,49,1313,11,4,80,3,2,8191,3,12,3,0,8,1,1,0,4,2,3.6666666666666665,False,True,False,0.17484662576687046,0.2553191489361702,0.22012573203437844,4.0,20313049.0,9014.0,10.0,16525.666666666664,18.333333333333332,7.333333333333333
Sales,Sales Executive,Yes,Single,1758,33,211,16,3,74,3,3,10092,2,20,4,0,11,2,0,0,0,8,1.6666666666666667,False,True,False,0.17484662576687046,0.2553191489361702,0.14686468646864687,64.0,73342096.0,68512.0,0.0,14273.333333333334,0.0,13.333333333333334
Research & Development,Laboratory Technician,No,Married,1760,38,594,2,2,75,2,1,15963,4,14,3,1,9,4,1,0,5,6,2.3333333333333335,True,False,False,0.23938223937897848,0.12481426448736999,0.13577586206896552,36.0,6091024.0,14808.0,36.0,5758.666666666667,14.0,14.0
Sales,Sales Executive,Yes,Married,1761,31,1079,16,4,70,3,3,19002,2,13,3,3,10,2,0,0,0,4,1.6666666666666667,False,True,True,0.17484662576687046,0.12481426448736999,0.22012573203437844,16.0,66601921.0,32644.0,4.0,13601.666666666668,1.6666666666666667,6.666666666666667
Research & Development,Research Scientist,No,Divorced,1762,29,590,4,3,91,2,1,10007,1,13,3,1,1,2,0,0,0,6,2.6666666666666665,False,True,False,0.16095890410958943,0.10091743119266336,0.24242313209808733,36.0,4447881.0,12654.0,6.0,5624.0,2.6666666666666665,16.0
Research & Development,Healthcare Representative,No,Married,1763,30,305,16,3,58,4,2,9128,3,16,3,1,10,3,0,1,7,4,3.0,False,True,True,0.06870368828064846,0.12481426448736999,0.14686468646864687,16.0,28026436.0,21176.0,28.0,15882.0,21.0,12.0
Research & Development,Research Scientist,No,Single,1764,32,953,5,4,65,3,1,17674,2,14,3,0,12,3,7,0,7,5,2.0,False,False,True,0.16095890410958943,0.2553191489361702,0.24242313209808733,25.0,7387524.0,13590.0,35.0,5436.0,14.0,10.0
Research & Development,Healthcare Representative,No,Married,1766,38,833,18,3,60,1,2,24539,3,16,3,1,15,2,0,1,0,4,3.0,False,True,True,0.06870368828064846,0.12481426448736999,0.13577586206896552,16.0,33767721.0,23244.0,4.0,17433.0,3.0,12.0
Research & Development,Research Scientist,Yes,Married,1767,43,807,17,3,38,2,1,15587,9,16,3,1,6,4,0,0,0,5,3.3333333333333335,True,False,True,0.16095890410958943,0.12481426448736999,0.24242313209808733,25.0,5938969.0,12185.0,5.0,8123.333333333334,3.3333333333333335,16.666666666666668
Research & Development,Laboratory Technician,No,Divorced,1768,42,855,12,3,57,3,1,8952,8,22,4,3,7,6,3,0,4,6,2.0,False,True,True,0.23938223937897848,0.10091743119266336,0.13577586206896552,36.0,7650756.0,16596.0,30.0,5532.0,10.0,12.0
Research & Development,Research Director,No,Married,1770,55,478,2,3,60,2,5,19805,8,12,3,3,34,2,0,0,0,6,2.0,False,True,True,0.02533683182797013,0.12481426448736999,0.13577586206896552,36.0,362445444.0,114228.0,6.0,38076.0,2.0,12.0
Research & Development,Research Scientist,No,Divorced,1771,33,775,4,3,90,3,2,6194,5,15,3,2,11,2,8,1,7,6,3.3333333333333335,False,False,True,0.16095890410958943,0.10091743119266336,0.24242313209808733,36.0,9333025.0,18330.0,54.0,10183.333333333334,30.0,20.0
Research & Development,Laboratory Technician,No,Divorced,1772,41,548,9,4,94,3,1,20520,1,20,4,2,5,2,3,0,4,6,2.0,False,True,True,0.23938223937897848,0.10091743119266336,0.14686468646864687,36.0,5239521.0,13734.0,30.0,4578.0,10.0,12.0
Sales,Sales Executive,No,Divorced,1774,34,1375,10,3,87,3,2,12313,1,14,3,1,15,3,14,0,7,5,3.3333333333333335,False,False,True,0.17484662576687046,0.10091743119266336,0.14686468646864687,25.0,16008001.0,20005.0,75.0,13336.666666666668,50.0,16.666666666666668
Research & Development,Manufacturing Director,No,Married,1775,53,661,1,4,60,2,4,22308,4,20,4,3,27,2,2,0,2,6,2.6666666666666665,False,False,False,0.06896586105729074,0.12481426448736999,0.13577586206896552,36.0,168091225.0,77790.0,18.0,34573.33333333333,8.0,16.0
Human Resources,Human Resources,No,Single,1778,43,244,2,3,97,3,1,5033,0,13,3,0,10,5,7,1,8,3,2.6666666666666665,False,True,True,0.22804546072229726,0.2553191489361702,0.14686468646864687,9.0,12524521.0,10617.0,27.0,9437.333333333332,24.0,8.0
Sales,Sales Executive,No,Single,1779,34,511,3,2,32,1,2,25353,5,12,3,0,6,3,2,2,2,3,3.0,False,True,False,0.17484662576687046,0.2553191489361702,0.14686468646864687,9.0,36348841.0,18087.0,6.0,18087.0,6.0,9.0
Sales,Sales Representative,Yes,Single,1780,21,337,7,1,31,3,1,4567,1,13,3,0,1,3,0,1,0,5,2.0,False,True,True,0.3971571172349599,0.2553191489361702,0.22012573203437844,25.0,7177041.0,13395.0,5.0,5358.0,2.0,10.0
Research & Development,Laboratory Technician,No,Married,1782,38,1153,6,2,40,2,1,16376,1,11,3,1,5,3,4,0,4,4,3.0,False,True,False,0.23938223937897848,0.12481426448736999,0.13420118338933018,16.0,13704804.0,14808.0,20.0,11106.0,15.0,12.0
Research & Development,Laboratory Technician,Yes,Married,1783,22,1294,8,1,79,3,1,15999,1,17,3,0,1,6,0,0,0,7,2.3333333333333335,False,True,False,0.23938223937897848,0.12481426448736999,0.13577586206896552,49.0,5750404.0,16786.0,7.0,5595.333333333334,2.3333333333333335,16.333333333333336
Sales,Sales Executive,No,Married,1784,31,196,29,4,91,2,2,13402,1,14,3,2,13,3,7,5,7,3,2.0,False,True,False,0.17484662576687046,0.12481426448736999,0.22012573203437844,9.0,29899024.0,16404.0,36.0,10936.0,24.0,6.0
Research & Development,Manager,No,Married,1786,51,942,3,3,53,3,3,22984,2,11,3,0,15,2,2,2,2,4,2.6666666666666665,False,True,False,0.04905041685272943,0.12481426448736999,0.24242313209808733,16.0,172029456.0,52464.0,8.0,34976.0,5.333333333333333,10.666666666666666
Sales,Sales Executive,No,Married,1787,37,589,9,2,46,2,2,8800,1,14,3,2,5,2,2,0,3,5,1.6666666666666667,False,True,True,0.17484662576687046,0.12481426448736999,0.22012573203437844,25.0,17547721.0,20945.0,25.0,6981.666666666667,8.333333333333334,8.333333333333334
Research & Development,Research Director,No,Divorced,1789,46,734,2,4,46,3,5,14218,7,17,3,1,24,3,1,2,2,4,3.3333333333333335,False,True,True,0.02533683182797013,0.10091743119266336,0.13577586206896552,16.0,373571584.0,77312.0,8.0,64426.66666666667,6.666666666666667,13.333333333333334
